Goal,Initial,Mis. Path Cost,Mis. # Nodes,Mis.Time(mili),Mis. Seq.,Man. Path Cost,Man. # Nodes,Man.Time(mili),Man. Seq.,
123456780,723504168,24,349,3,Swap 0 & 6->Swap 7 & 4->Swap 8 & 5->Swap 5 & 4->Swap 0 & 8->Swap 5 & 7->Swap 4 & 7->Swap 8 & 0->Swap 0 & 8->Swap 7 & 4->Swap 6 & 4->Swap 4 & 8->Swap 5 & 1->Swap 1 & 5->Swap 7 & 5->Swap 7 & 1->Swap 5 & 1->Swap 8 & 6->Swap 4 & 0->Swap 4 & 5->Swap 6 & 0->Swap 4 & 7->Swap 1 & 7->Swap 1 & 4->DONE,24,88,0,Swap 0 & 6->Swap 7 & 4->Swap 8 & 5->Swap 5 & 4->Swap 0 & 8->Swap 5 & 7->Swap 4 & 7->Swap 8 & 0->Swap 0 & 8->Swap 7 & 4->Swap 6 & 4->Swap 4 & 8->Swap 5 & 1->Swap 1 & 5->Swap 7 & 5->Swap 7 & 1->Swap 5 & 1->Swap 6 & 0->Swap 4 & 6->Swap 4 & 5->Swap 8 & 0->Swap 4 & 7->Swap 1 & 7->Swap 1 & 4->DONE,
123456780,546810723,20,164,2,Swap 0 & 8->Swap 4 & 1->Swap 5 & 2->Swap 2 & 1->Swap 6 & 3->Swap 5 & 4->Swap 0 & 1->Swap 8 & 3->Swap 8 & 0->Swap 1 & 8->Swap 8 & 7->Swap 8 & 2->Swap 7 & 2->Swap 3 & 0->Swap 3 & 6->Swap 1 & 4->Swap 1 & 5->Swap 4 & 8->Swap 2 & 8->Swap 2 & 5->DONE,22,111,0,Swap 0 & 8->Swap 4 & 1->Swap 5 & 2->Swap 2 & 1->Swap 6 & 3->Swap 5 & 4->Swap 0 & 1->Swap 8 & 3->Swap 8 & 0->Swap 1 & 8->Swap 8 & 7->Swap 8 & 2->Swap 7 & 2->Swap 4 & 5->Swap 1 & 5->Swap 3 & 0->Swap 3 & 6->Swap 8 & 4->Swap 1 & 8->Swap 5 & 8->Swap 2 & 8->Swap 2 & 5->DONE,
123456780,513672408,16,201,2,Swap 0 & 6->Swap 5 & 2->Swap 6 & 8->Swap 0 & 2->Swap 6 & 0->Swap 7 & 4->Swap 7 & 1->Swap 1 & 7->Swap 5 & 1->Swap 6 & 7->Swap 8 & 0->Swap 1 & 5->Swap 7 & 6->Swap 4 & 7->Swap 2 & 6->Swap 2 & 5->DONE,16,67,1,Swap 0 & 6->Swap 5 & 2->Swap 6 & 8->Swap 0 & 2->Swap 6 & 0->Swap 7 & 4->Swap 7 & 1->Swap 1 & 7->Swap 5 & 1->Swap 6 & 7->Swap 1 & 5->Swap 7 & 6->Swap 4 & 7->Swap 2 & 6->Swap 2 & 5->Swap 8 & 0->DONE,
123456780,213456780,4,12,0,Swap 0 & 6->Swap 2 & 1->Swap 6 & 0->Swap 1 & 2->DONE,4,12,0,Swap 0 & 6->Swap 2 & 1->Swap 6 & 0->Swap 1 & 2->DONE,
123456780,163725840,28,56,1,Swap 4 & 1->Swap 0 & 8->Swap 0 & 5->Swap 3 & 2->Swap 6 & 2->Swap 1 & 4->Swap 2 & 0->Swap 8 & 0->Swap 0 & 5->Swap 4 & 1->Swap 1 & 4->Swap 0 & 2->Swap 8 & 6->Swap 2 & 7->Swap 2 & 4->Swap 8 & 3->Swap 8 & 1->Swap 6 & 0->Swap 6 & 2->Swap 6 & 8->Swap 5 & 0->Swap 1 & 6->Swap 7 & 4->Swap 7 & 8->Swap 2 & 6->Swap 5 & 6->Swap 4 & 8->Swap 4 & 7->DONE,28,45,0,Swap 4 & 1->Swap 0 & 8->Swap 0 & 5->Swap 3 & 2->Swap 6 & 2->Swap 1 & 4->Swap 2 & 0->Swap 8 & 0->Swap 0 & 5->Swap 4 & 1->Swap 1 & 4->Swap 0 & 2->Swap 8 & 6->Swap 2 & 7->Swap 2 & 4->Swap 8 & 3->Swap 8 & 1->Swap 6 & 0->Swap 6 & 2->Swap 6 & 8->Swap 5 & 0->Swap 1 & 6->Swap 7 & 4->Swap 7 & 8->Swap 2 & 6->Swap 5 & 6->Swap 4 & 8->Swap 4 & 7->DONE,
123456780,617450823,24,1799,12,Swap 6 & 3->Swap 2 & 1->Swap 6 & 1->Swap 5 & 4->Swap 6 & 2->Swap 7 & 5->Swap 7 & 6->Swap 8 & 5->Swap 4 & 2->Swap 5 & 2->Swap 2 & 5->Swap 5 & 2->Swap 4 & 7->Swap 6 & 4->Swap 0 & 3->Swap 1 & 7->Swap 1 & 6->Swap 3 & 0->Swap 3 & 7->Swap 2 & 5->Swap 2 & 6->Swap 7 & 6->Swap 5 & 7->Swap 7 & 8->DONE,24,100,1,Swap 6 & 3->Swap 2 & 1->Swap 6 & 1->Swap 5 & 4->Swap 6 & 2->Swap 7 & 5->Swap 7 & 6->Swap 8 & 5->Swap 4 & 2->Swap 5 & 2->Swap 2 & 5->Swap 5 & 2->Swap 4 & 7->Swap 6 & 4->Swap 0 & 3->Swap 1 & 7->Swap 1 & 6->Swap 7 & 6->Swap 3 & 0->Swap 3 & 6->Swap 2 & 5->Swap 2 & 7->Swap 5 & 7->Swap 7 & 8->DONE,
123456780,186073245,20,922,5,Swap 8 & 5->Swap 6 & 8->Swap 0 & 5->Swap 8 & 6->Swap 0 & 7->Swap 8 & 2->Swap 6 & 2->Swap 2 & 6->Swap 2 & 4->Swap 6 & 3->Swap 0 & 2->Swap 7 & 4->Swap 3 & 6->Swap 4 & 2->Swap 2 & 7->Swap 4 & 0->Swap 2 & 8->Swap 7 & 0->Swap 5 & 0->Swap 5 & 8->DONE,20,100,1,Swap 8 & 5->Swap 6 & 8->Swap 0 & 5->Swap 8 & 6->Swap 0 & 7->Swap 8 & 2->Swap 6 & 2->Swap 2 & 6->Swap 2 & 4->Swap 6 & 3->Swap 0 & 2->Swap 7 & 4->Swap 3 & 6->Swap 2 & 0->Swap 7 & 2->Swap 2 & 8->Swap 4 & 0->Swap 4 & 7->Swap 5 & 0->Swap 5 & 8->DONE,
123456780,132486570,8,45,0,Swap 8 & 5->Swap 3 & 2->Swap 5 & 7->Swap 8 & 4->Swap 4 & 8->Swap 2 & 3->Swap 7 & 5->Swap 5 & 8->DONE,8,34,0,Swap 8 & 5->Swap 3 & 2->Swap 5 & 7->Swap 8 & 4->Swap 4 & 8->Swap 2 & 3->Swap 7 & 5->Swap 5 & 8->DONE,
123456780,104836527,24,1470,8,Swap 2 & 1->Swap 4 & 2->Swap 3 & 1->Swap 3 & 4->Swap 8 & 7->Swap 1 & 4->Swap 0 & 7->Swap 8 & 2->Swap 7 & 6->Swap 1 & 3->Swap 0 & 5->Swap 6 & 7->Swap 5 & 2->Swap 7 & 6->Swap 0 & 3->Swap 6 & 7->Swap 3 & 0->Swap 2 & 0->Swap 7 & 0->Swap 7 & 5->Swap 4 & 3->Swap 2 & 4->Swap 4 & 8->Swap 5 & 8->DONE,24,89,1,Swap 2 & 1->Swap 4 & 2->Swap 3 & 1->Swap 3 & 4->Swap 8 & 7->Swap 1 & 4->Swap 0 & 7->Swap 8 & 2->Swap 7 & 6->Swap 1 & 3->Swap 0 & 5->Swap 6 & 7->Swap 5 & 2->Swap 7 & 6->Swap 0 & 3->Swap 6 & 7->Swap 3 & 0->Swap 4 & 3->Swap 5 & 8->Swap 2 & 0->Swap 2 & 4->Swap 4 & 5->Swap 7 & 0->Swap 7 & 8->DONE,
123456780,132456708,6,23,0,Swap 0 & 8->Swap 4 & 1->Swap 1 & 4->Swap 3 & 2->Swap 2 & 3->Swap 8 & 0->DONE,6,23,0,Swap 0 & 8->Swap 4 & 1->Swap 1 & 4->Swap 3 & 2->Swap 2 & 3->Swap 8 & 0->DONE,
123456780,213786405,12,56,0,Swap 2 & 1->Swap 7 & 4->Swap 8 & 5->Swap 5 & 4->Swap 4 & 5->Swap 1 & 2->Swap 2 & 1->Swap 0 & 5->Swap 1 & 2->Swap 4 & 7->Swap 5 & 0->Swap 5 & 8->DONE,12,45,0,Swap 2 & 1->Swap 7 & 4->Swap 8 & 5->Swap 5 & 4->Swap 4 & 5->Swap 1 & 2->Swap 2 & 1->Swap 0 & 5->Swap 1 & 2->Swap 4 & 7->Swap 5 & 0->Swap 5 & 8->DONE,
123456780,645812730,26,1637,4,Swap 0 & 6->Swap 0 & 5->Swap 8 & 0->Swap 5 & 3->Swap 3 & 8->Swap 6 & 8->Swap 8 & 0->Swap 4 & 1->Swap 3 & 2->Swap 8 & 2->Swap 2 & 8->Swap 6 & 2->Swap 6 & 3->Swap 1 & 4->Swap 4 & 1->Swap 6 & 4->Swap 8 & 3->Swap 8 & 1->Swap 1 & 4->Swap 4 & 8->Swap 3 & 8->Swap 1 & 6->Swap 5 & 6->Swap 3 & 5->Swap 2 & 6->Swap 2 & 3->DONE,28,199,0,Swap 0 & 6->Swap 0 & 5->Swap 8 & 0->Swap 5 & 3->Swap 3 & 8->Swap 6 & 8->Swap 8 & 0->Swap 4 & 1->Swap 3 & 2->Swap 8 & 2->Swap 2 & 8->Swap 6 & 2->Swap 6 & 3->Swap 1 & 4->Swap 4 & 1->Swap 6 & 4->Swap 8 & 3->Swap 8 & 1->Swap 4 & 6->Swap 1 & 6->Swap 2 & 5->Swap 5 & 6->Swap 5 & 8->Swap 3 & 8->Swap 5 & 4->Swap 1 & 5->Swap 3 & 5->Swap 2 & 3->DONE,
123456780,180752436,14,762,2,Swap 3 & 2->Swap 0 & 6->Swap 5 & 3->Swap 0 & 2->Swap 7 & 4->Swap 8 & 3->Swap 8 & 5->Swap 4 & 7->Swap 2 & 0->Swap 6 & 0->Swap 5 & 8->Swap 3 & 8->Swap 3 & 5->Swap 2 & 3->DONE,14,88,0,Swap 3 & 2->Swap 0 & 6->Swap 5 & 3->Swap 0 & 2->Swap 7 & 4->Swap 8 & 3->Swap 8 & 5->Swap 2 & 0->Swap 4 & 7->Swap 6 & 0->Swap 5 & 8->Swap 3 & 8->Swap 3 & 5->Swap 2 & 3->DONE,
123456780,625431870,20,947,2,Swap 8 & 7->Swap 5 & 2->Swap 0 & 7->Swap 2 & 5->Swap 6 & 5->Swap 2 & 1->Swap 5 & 3->Swap 6 & 1->Swap 0 & 1->Swap 6 & 2->Swap 1 & 0->Swap 3 & 1->Swap 7 & 0->Swap 7 & 8->Swap 1 & 3->Swap 3 & 5->Swap 1 & 2->Swap 1 & 6->Swap 2 & 6->Swap 5 & 6->DONE,20,99,0,Swap 8 & 7->Swap 5 & 2->Swap 0 & 7->Swap 2 & 5->Swap 6 & 5->Swap 2 & 1->Swap 5 & 3->Swap 6 & 1->Swap 0 & 1->Swap 6 & 2->Swap 1 & 0->Swap 3 & 1->Swap 7 & 0->Swap 1 & 5->Swap 5 & 3->Swap 7 & 8->Swap 2 & 6->Swap 1 & 6->Swap 1 & 2->Swap 3 & 6->DONE,
123456780,583076142,22,4280,12,Swap 7 & 4->Swap 5 & 7->Swap 7 & 2->Swap 0 & 8->Swap 8 & 6->Swap 8 & 2->Swap 8 & 7->Swap 7 & 8->Swap 0 & 4->Swap 8 & 7->Swap 5 & 1->Swap 6 & 2->Swap 0 & 1->Swap 1 & 0->Swap 4 & 0->Swap 2 & 0->Swap 2 & 7->Swap 2 & 8->Swap 1 & 5->Swap 4 & 5->Swap 7 & 5->Swap 5 & 8->DONE,22,110,1,Swap 7 & 4->Swap 5 & 7->Swap 7 & 2->Swap 0 & 8->Swap 8 & 6->Swap 8 & 2->Swap 8 & 7->Swap 7 & 8->Swap 0 & 4->Swap 8 & 7->Swap 5 & 1->Swap 6 & 2->Swap 0 & 1->Swap 1 & 0->Swap 1 & 5->Swap 7 & 5->Swap 4 & 0->Swap 4 & 7->Swap 2 & 0->Swap 5 & 8->Swap 2 & 8->Swap 2 & 5->DONE,
123456780,120483576,8,56,0,Swap 8 & 5->Swap 5 & 7->Swap 0 & 6->Swap 0 & 3->Swap 3 & 0->Swap 6 & 0->Swap 7 & 5->Swap 5 & 8->DONE,8,45,0,Swap 8 & 5->Swap 5 & 7->Swap 0 & 6->Swap 0 & 3->Swap 3 & 0->Swap 6 & 0->Swap 7 & 5->Swap 5 & 8->DONE,
123456780,410786325,24,4085,11,Swap 3 & 2->Swap 6 & 5->Swap 0 & 5->Swap 0 & 2->Swap 2 & 6->Swap 3 & 1->Swap 0 & 1->Swap 5 & 6->Swap 4 & 3->Swap 2 & 0->Swap 0 & 2->Swap 7 & 3->Swap 8 & 2->Swap 1 & 0->Swap 6 & 5->Swap 3 & 7->Swap 6 & 0->Swap 2 & 8->Swap 5 & 0->Swap 5 & 6->Swap 3 & 4->Swap 1 & 3->Swap 5 & 3->Swap 2 & 5->DONE,24,165,0,Swap 3 & 2->Swap 6 & 5->Swap 0 & 5->Swap 0 & 2->Swap 2 & 6->Swap 3 & 1->Swap 0 & 1->Swap 5 & 6->Swap 4 & 3->Swap 2 & 0->Swap 0 & 2->Swap 7 & 3->Swap 8 & 2->Swap 1 & 0->Swap 6 & 5->Swap 3 & 7->Swap 3 & 4->Swap 1 & 3->Swap 2 & 8->Swap 0 & 3->Swap 2 & 0->Swap 8 & 0->Swap 5 & 0->Swap 5 & 8->DONE,
123456780,435207816,34,1314,5,Swap 3 & 2->Swap 7 & 4->Swap 7 & 1->Swap 0 & 8->Swap 8 & 0->Swap 6 & 5->Swap 2 & 3->Swap 0 & 8->Swap 4 & 1->Swap 6 & 4->Swap 4 & 2->Swap 4 & 7->Swap 3 & 7->Swap 2 & 6->Swap 0 & 1->Swap 2 & 4->Swap 5 & 7->Swap 7 & 5->Swap 8 & 5->Swap 8 & 6->Swap 0 & 4->Swap 5 & 6->Swap 8 & 0->Swap 5 & 7->Swap 4 & 8->Swap 4 & 2->Swap 5 & 3->Swap 7 & 0->Swap 6 & 0->Swap 2 & 4->Swap 1 & 7->Swap 7 & 8->Swap 1 & 5->Swap 1 & 2->DONE,34,89,0,Swap 3 & 2->Swap 7 & 4->Swap 7 & 1->Swap 0 & 8->Swap 8 & 0->Swap 6 & 5->Swap 2 & 3->Swap 0 & 8->Swap 4 & 1->Swap 6 & 4->Swap 4 & 2->Swap 4 & 7->Swap 3 & 7->Swap 2 & 6->Swap 0 & 1->Swap 2 & 4->Swap 5 & 7->Swap 7 & 5->Swap 8 & 5->Swap 8 & 6->Swap 0 & 4->Swap 5 & 6->Swap 8 & 0->Swap 5 & 7->Swap 4 & 8->Swap 4 & 2->Swap 2 & 4->Swap 5 & 3->Swap 1 & 0->Swap 1 & 5->Swap 1 & 2->Swap 6 & 7->Swap 7 & 0->Swap 7 & 8->DONE,
123456780,546123780,10,66,0,Swap 6 & 3->Swap 4 & 1->Swap 0 & 8->Swap 5 & 2->Swap 8 & 0->Swap 5 & 4->Swap 3 & 6->Swap 1 & 5->Swap 2 & 4->Swap 4 & 5->DONE,10,45,0,Swap 6 & 3->Swap 4 & 1->Swap 0 & 8->Swap 5 & 2->Swap 8 & 0->Swap 5 & 4->Swap 1 & 5->Swap 2 & 4->Swap 3 & 6->Swap 4 & 5->DONE,
123456780,205371648,24,7786,21,Swap 7 & 4->Swap 0 & 6->Swap 2 & 1->Swap 6 & 8->Swap 6 & 5->Swap 4 & 7->Swap 6 & 4->Swap 5 & 4->Swap 7 & 6->Swap 5 & 1->Swap 0 & 3->Swap 3 & 1->Swap 3 & 7->Swap 0 & 5->Swap 1 & 5->Swap 1 & 0->Swap 1 & 2->Swap 4 & 7->Swap 4 & 3->Swap 5 & 3->Swap 7 & 6->Swap 3 & 0->Swap 8 & 6->Swap 6 & 0->DONE,24,122,1,Swap 7 & 4->Swap 0 & 6->Swap 2 & 1->Swap 6 & 8->Swap 6 & 5->Swap 4 & 7->Swap 6 & 4->Swap 5 & 4->Swap 7 & 6->Swap 5 & 1->Swap 0 & 3->Swap 3 & 1->Swap 3 & 7->Swap 0 & 5->Swap 5 & 0->Swap 1 & 0->Swap 7 & 3->Swap 3 & 5->Swap 1 & 3->Swap 1 & 2->Swap 4 & 6->Swap 4 & 7->Swap 8 & 6->Swap 6 & 0->DONE,
123456780,127530864,28,3351,11,Swap 0 & 6->Swap 6 & 0->Swap 7 & 4->Swap 7 & 1->Swap 1 & 7->Swap 0 & 6->Swap 7 & 1->Swap 2 & 7->Swap 6 & 0->Swap 6 & 3->Swap 3 & 5->Swap 5 & 6->Swap 5 & 7->Swap 5 & 2->Swap 8 & 4->Swap 7 & 2->Swap 2 & 7->Swap 0 & 6->Swap 6 & 4->Swap 1 & 5->Swap 4 & 0->Swap 4 & 3->Swap 4 & 5->Swap 0 & 6->Swap 3 & 7->Swap 6 & 7->Swap 7 & 0->Swap 7 & 8->DONE,28,99,0,Swap 0 & 6->Swap 6 & 0->Swap 7 & 4->Swap 7 & 1->Swap 1 & 7->Swap 0 & 6->Swap 7 & 1->Swap 2 & 7->Swap 6 & 0->Swap 6 & 3->Swap 3 & 5->Swap 5 & 6->Swap 5 & 7->Swap 5 & 2->Swap 8 & 4->Swap 7 & 2->Swap 2 & 7->Swap 0 & 6->Swap 6 & 4->Swap 1 & 5->Swap 4 & 0->Swap 4 & 3->Swap 3 & 7->Swap 4 & 5->Swap 6 & 5->Swap 7 & 6->Swap 5 & 7->Swap 7 & 8->DONE,
123456780,213846570,10,66,0,Swap 8 & 5->Swap 5 & 7->Swap 3 & 2->Swap 2 & 3->Swap 8 & 4->Swap 2 & 1->Swap 1 & 2->Swap 4 & 8->Swap 7 & 5->Swap 5 & 8->DONE,10,45,0,Swap 8 & 5->Swap 5 & 7->Swap 3 & 2->Swap 2 & 3->Swap 8 & 4->Swap 2 & 1->Swap 1 & 2->Swap 5 & 8->Swap 4 & 5->Swap 7 & 8->DONE,
123456780,136782450,8,56,0,Swap 8 & 5->Swap 3 & 2->Swap 6 & 2->Swap 7 & 4->Swap 4 & 7->Swap 5 & 8->Swap 2 & 6->Swap 2 & 3->DONE,8,45,0,Swap 8 & 5->Swap 3 & 2->Swap 6 & 2->Swap 7 & 4->Swap 2 & 6->Swap 2 & 3->Swap 4 & 7->Swap 5 & 8->DONE,
123456780,263814750,16,108,1,Swap 0 & 6->Swap 8 & 7->Swap 2 & 1->Swap 7 & 8->Swap 8 & 5->Swap 3 & 1->Swap 8 & 4->Swap 6 & 0->Swap 6 & 4->Swap 1 & 3->Swap 6 & 1->Swap 1 & 6->Swap 1 & 2->Swap 4 & 6->Swap 4 & 8->Swap 5 & 8->DONE,16,56,0,Swap 0 & 6->Swap 8 & 7->Swap 2 & 1->Swap 7 & 8->Swap 8 & 5->Swap 3 & 1->Swap 8 & 4->Swap 6 & 0->Swap 6 & 4->Swap 1 & 3->Swap 6 & 1->Swap 1 & 6->Swap 1 & 2->Swap 4 & 6->Swap 4 & 8->Swap 5 & 8->DONE,
123456780,273501468,16,528,1,Swap 0 & 6->Swap 2 & 1->Swap 7 & 4->Swap 7 & 2->Swap 2 & 7->Swap 5 & 7->Swap 7 & 1->Swap 0 & 1->Swap 6 & 8->Swap 7 & 2->Swap 8 & 6->Swap 1 & 0->Swap 6 & 0->Swap 1 & 5->Swap 1 & 7->Swap 4 & 7->DONE,16,78,0,Swap 0 & 6->Swap 2 & 1->Swap 7 & 4->Swap 7 & 2->Swap 2 & 7->Swap 5 & 7->Swap 7 & 1->Swap 0 & 1->Swap 6 & 8->Swap 7 & 2->Swap 6 & 0->Swap 1 & 6->Swap 1 & 5->Swap 1 & 7->Swap 4 & 7->Swap 8 & 0->DONE,
123456780,643251780,16,542,2,Swap 2 & 1->Swap 5 & 4->Swap 6 & 3->Swap 6 & 1->Swap 8 & 7->Swap 4 & 5->Swap 3 & 1->Swap 7 & 8->Swap 4 & 2->Swap 6 & 4->Swap 4 & 6->Swap 2 & 4->Swap 3 & 6->Swap 1 & 6->Swap 1 & 3->Swap 1 & 2->DONE,16,89,0,Swap 2 & 1->Swap 5 & 4->Swap 6 & 3->Swap 6 & 1->Swap 8 & 7->Swap 4 & 5->Swap 3 & 1->Swap 7 & 8->Swap 4 & 2->Swap 6 & 4->Swap 2 & 6->Swap 4 & 2->Swap 1 & 5->Swap 1 & 6->Swap 1 & 4->Swap 5 & 6->DONE,
123456780,768453102,20,2252,7,Swap 6 & 3->Swap 0 & 8->Swap 8 & 0->Swap 4 & 1->Swap 6 & 2->Swap 3 & 2->Swap 7 & 1->Swap 0 & 8->Swap 8 & 2->Swap 8 & 3->Swap 7 & 4->Swap 2 & 0->Swap 4 & 7->Swap 1 & 7->Swap 1 & 4->Swap 8 & 6->Swap 3 & 6->Swap 2 & 5->Swap 2 & 8->Swap 5 & 8->DONE,20,110,1,Swap 6 & 3->Swap 0 & 8->Swap 8 & 0->Swap 4 & 1->Swap 6 & 2->Swap 3 & 2->Swap 7 & 1->Swap 0 & 8->Swap 8 & 2->Swap 8 & 3->Swap 7 & 4->Swap 8 & 6->Swap 3 & 6->Swap 2 & 0->Swap 4 & 7->Swap 1 & 7->Swap 1 & 4->Swap 5 & 8->Swap 2 & 8->Swap 2 & 5->DONE,
